epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,22985.8,1.79883,1.44832,1.0674,0.60156,0.31546,0.3418,0.20243,1.85791,1.56977,1.0895,0.0001634,0.0001634,0.0001634
70,23327.3,1.81579,1.46944,1.07236,0.55786,0.31758,0.33912,0.20283,1.8507,1.58972,1.08799,0.00015845,0.00015845,0.00015845
71,23666.3,1.79584,1.43172,1.05977,0.58123,0.31684,0.34394,0.20574,1.86231,1.58716,1.08834,0.0001535,0.0001535,0.0001535
72,24003,1.7663,1.44353,1.07292,0.61373,0.31029,0.34737,0.20785,1.85816,1.57039,1.09326,0.00014855,0.00014855,0.00014855
73,24341.8,1.78719,1.42559,1.06247,0.58309,0.31361,0.34247,0.20515,1.86082,1.59111,1.08662,0.0001436,0.0001436,0.0001436
74,24679.6,1.77697,1.42025,1.06753,0.57376,0.31809,0.34244,0.20488,1.85124,1.57769,1.08353,0.00013865,0.00013865,0.00013865
75,25016,1.78442,1.41901,1.06555,0.58844,0.31419,0.34696,0.20902,1.83769,1.55206,1.07936,0.0001337,0.0001337,0.0001337
76,25352.7,1.75838,1.39585,1.0546,0.59834,0.31957,0.34933,0.20887,1.85131,1.55186,1.08498,0.00012875,0.00012875,0.00012875
77,25696.5,1.77607,1.39849,1.06099,0.59646,0.31388,0.3494,0.20803,1.84411,1.55221,1.08605,0.0001238,0.0001238,0.0001238
78,26032.7,1.76119,1.38148,1.05617,0.59289,0.31681,0.35157,0.21155,1.84167,1.54605,1.08804,0.00011885,0.00011885,0.00011885
79,26367.2,1.74428,1.40821,1.06196,0.58285,0.31915,0.34209,0.20791,1.85503,1.5643,1.09173,0.0001139,0.0001139,0.0001139
80,26706.3,1.79309,1.40467,1.05882,0.61061,0.32057,0.35068,0.21226,1.83336,1.52534,1.07842,0.00010895,0.00010895,0.00010895
81,27045.3,1.74007,1.37571,1.0592,0.58453,0.32002,0.34907,0.21141,1.84097,1.55023,1.08301,0.000104,0.000104,0.000104
