epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,5641.49,1.32499,0.96433,0.97052,0.56127,0.46134,0.48044,0.29831,1.30077,0.97212,0.98069,0.00814495,0.00814495,0.00814495
59,5737.62,1.32943,0.96674,0.97104,0.56947,0.46325,0.48528,0.30023,1.29823,0.96624,0.98048,0.00808389,0.00808389,0.00808389
60,5834.21,1.32713,0.96168,0.96855,0.57012,0.45864,0.48263,0.29853,1.29998,0.96996,0.98087,0.00802208,0.00802208,0.00802208
61,5930.84,1.32176,0.95855,0.96622,0.56939,0.45918,0.4849,0.30197,1.29696,0.96631,0.97901,0.00795954,0.00795954,0.00795954
62,6027.1,1.32444,0.95415,0.96814,0.56422,0.46292,0.48336,0.30095,1.2955,0.96307,0.97727,0.00789628,0.00789628,0.00789628
63,6123.58,1.3279,0.95819,0.96894,0.55861,0.4584,0.48244,0.29899,1.29549,0.96548,0.97907,0.00783231,0.00783231,0.00783231
64,6220.36,1.32579,0.95771,0.96807,0.56377,0.45925,0.48498,0.30144,1.29558,0.96299,0.97855,0.00776766,0.00776766,0.00776766
65,6317.33,1.32408,0.95305,0.96648,0.57517,0.45768,0.48677,0.30306,1.29589,0.95938,0.97832,0.00770234,0.00770234,0.00770234
66,6413.84,1.32351,0.9547,0.96633,0.56479,0.46766,0.48878,0.30343,1.29451,0.95803,0.97726,0.00763637,0.00763637,0.00763637
67,6510.34,1.31907,0.94545,0.96478,0.57652,0.46108,0.48792,0.30415,1.29388,0.9585,0.977,0.00756976,0.00756976,0.00756976
68,6606.4,1.31439,0.94053,0.96585,0.57161,0.46625,0.48921,0.3044,1.2911,0.95502,0.97576,0.00750252,0.00750252,0.00750252
69,6702.21,1.31417,0.94449,0.96654,0.57966,0.46135,0.48821,0.3036,1.28946,0.95929,0.97597,0.00743468,0.00743468,0.00743468
70,6798.1,1.31719,0.94788,0.9671,0.57147,0.46815,0.49094,0.30472,1.29223,0.95496,0.97622,0.00736625,0.00736625,0.00736625
71,6894.88,1.31661,0.94252,0.96579,0.57218,0.46896,0.49109,0.30539,1.29126,0.95395,0.9758,0.00729725,0.00729725,0.00729725
72,6991.2,1.31526,0.93953,0.96536,0.56543,0.46761,0.4907,0.30534,1.29,0.95491,0.97607,0.0072277,0.0072277,0.0072277
73,7087.02,1.30501,0.93124,0.96185,0.57117,0.46877,0.49011,0.30604,1.2905,0.95312,0.97552,0.00715761,0.00715761,0.00715761
