epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,5386.96,1.33205,0.97137,0.9716,0.53964,0.45966,0.47328,0.29226,1.31083,0.98443,0.98664,0.00917296,0.00917296,0.00917296
58,5480.37,1.32812,0.9683,0.9715,0.5574,0.4526,0.47168,0.29162,1.30621,0.97662,0.9838,0.00914405,0.00914405,0.00914405
59,5573.82,1.33522,0.97321,0.97337,0.56633,0.45299,0.48085,0.29592,1.31029,0.97719,0.98608,0.00911469,0.00911469,0.00911469
60,5667.79,1.33264,0.96916,0.97033,0.57433,0.44516,0.47675,0.29368,1.31201,0.97734,0.98579,0.00908488,0.00908488,0.00908488
61,5761.38,1.32878,0.96715,0.96919,0.56026,0.45048,0.47531,0.29412,1.30688,0.97593,0.98576,0.00905463,0.00905463,0.00905463
62,5855.08,1.33069,0.96266,0.97006,0.55155,0.45443,0.47709,0.29523,1.30659,0.97309,0.98378,0.00902395,0.00902395,0.00902395
63,5948.75,1.33359,0.96673,0.97047,0.55754,0.45545,0.47747,0.29437,1.31113,0.96957,0.98453,0.00899282,0.00899282,0.00899282
64,6042.35,1.33273,0.96792,0.97024,0.55327,0.45869,0.47879,0.29491,1.30812,0.97205,0.98453,0.00896127,0.00896127,0.00896127
65,6136.86,1.33086,0.96008,0.96866,0.56738,0.44798,0.47652,0.29546,1.30759,0.96735,0.9832,0.00892928,0.00892928,0.00892928
66,6230.61,1.32853,0.95971,0.96818,0.5578,0.45437,0.47504,0.29389,1.30736,0.97306,0.98315,0.00889687,0.00889687,0.00889687
67,6324.24,1.32689,0.95542,0.96658,0.56,0.45694,0.47492,0.29456,1.3064,0.96863,0.98193,0.00886404,0.00886404,0.00886404
68,6417.4,1.3241,0.95339,0.96861,0.55998,0.45761,0.47859,0.29625,1.3053,0.96625,0.98113,0.00883079,0.00883079,0.00883079
69,6510.53,1.32142,0.95549,0.96871,0.56528,0.456,0.47932,0.29789,1.30016,0.96427,0.98026,0.00879713,0.00879713,0.00879713
70,6603.86,1.32359,0.95703,0.96925,0.56428,0.45789,0.48101,0.29871,1.30455,0.96306,0.98062,0.00876305,0.00876305,0.00876305
71,6698.27,1.32503,0.95296,0.96836,0.56768,0.45592,0.48144,0.29838,1.29836,0.96268,0.9798,0.00872857,0.00872857,0.00872857
72,6792.18,1.3264,0.95446,0.96926,0.56834,0.46016,0.48341,0.29979,1.2975,0.95873,0.9797,0.00869368,0.00869368,0.00869368
73,6885.82,1.31491,0.9454,0.96467,0.55703,0.45771,0.47909,0.29641,1.30119,0.96263,0.97951,0.00865839,0.00865839,0.00865839
74,6979.62,1.32193,0.94871,0.96735,0.56432,0.46187,0.48289,0.29944,1.29854,0.95813,0.97923,0.00862271,0.00862271,0.00862271
75,7072.74,1.30787,0.94103,0.96563,0.55545,0.46647,0.48221,0.29863,1.29896,0.95773,0.97983,0.00858664,0.00858664,0.00858664
76,7166.34,1.31882,0.94631,0.96751,0.55865,0.46631,0.48259,0.29864,1.30028,0.95721,0.97907,0.00855018,0.00855018,0.00855018
77,7259.62,1.31572,0.94255,0.96493,0.55397,0.45996,0.48215,0.29905,1.29959,0.95845,0.97935,0.00851333,0.00851333,0.00851333
78,7353.18,1.31407,0.93999,0.96514,0.56183,0.46234,0.48207,0.2994,1.29894,0.95849,0.97877,0.00847611,0.00847611,0.00847611
79,7446.51,1.31343,0.93802,0.96465,0.56253,0.46596,0.48648,0.30174,1.30059,0.95517,0.97922,0.00843851,0.00843851,0.00843851
80,7540.33,1.30944,0.93605,0.96287,0.56659,0.46341,0.48441,0.30022,1.29968,0.9577,0.97891,0.00840054,0.00840054,0.00840054
81,7635.05,1.31301,0.93798,0.96277,0.56442,0.4646,0.48525,0.30128,1.30015,0.95418,0.9796,0.0083622,0.0083622,0.0083622
82,7728.82,1.31026,0.93276,0.96476,0.56213,0.46268,0.48612,0.30248,1.29894,0.95308,0.97869,0.00832349,0.00832349,0.00832349
83,7822.99,1.31262,0.93604,0.96387,0.57461,0.46018,0.48898,0.30394,1.29718,0.95234,0.97826,0.00828443,0.00828443,0.00828443
84,7916.57,1.31014,0.93362,0.96313,0.56351,0.4685,0.48818,0.30449,1.29412,0.9521,0.97759,0.00824502,0.00824502,0.00824502
85,8009.83,1.30488,0.93275,0.96326,0.56154,0.47243,0.48951,0.30518,1.29707,0.95156,0.97819,0.00820525,0.00820525,0.00820525
86,8103.33,1.31335,0.93302,0.96336,0.56751,0.46678,0.489,0.30462,1.29631,0.95023,0.97782,0.00816514,0.00816514,0.00816514
87,8196.76,1.31591,0.93577,0.9633,0.57019,0.4651,0.48987,0.30409,1.29483,0.94953,0.97726,0.00812468,0.00812468,0.00812468
88,8289.6,1.30286,0.92544,0.96037,0.57578,0.46482,0.49096,0.30486,1.29458,0.94894,0.97741,0.00808389,0.00808389,0.00808389
89,8383.45,1.3099,0.92873,0.96411,0.57305,0.46493,0.49012,0.30441,1.29695,0.9512,0.97859,0.00804277,0.00804277,0.00804277
90,8477.19,1.31009,0.93121,0.96303,0.57251,0.46553,0.49139,0.30588,1.29507,0.94819,0.97774,0.00800131,0.00800131,0.00800131
91,8570.61,1.30912,0.92569,0.96119,0.57905,0.46338,0.49222,0.30502,1.29571,0.94835,0.9787,0.00795954,0.00795954,0.00795954
92,8664.22,1.30021,0.9226,0.95921,0.57193,0.47065,0.49313,0.30557,1.29418,0.94657,0.97792,0.00791744,0.00791744,0.00791744
93,8757.64,1.30003,0.92287,0.96091,0.57364,0.46915,0.49188,0.30586,1.29846,0.94935,0.97843,0.00787503,0.00787503,0.00787503
94,8851.61,1.30578,0.91967,0.96079,0.57536,0.46541,0.49343,0.30708,1.2968,0.94701,0.97777,0.00783231,0.00783231,0.00783231
95,8945.28,1.30286,0.92052,0.96161,0.58134,0.46382,0.49288,0.3068,1.29509,0.94668,0.97719,0.00778929,0.00778929,0.00778929
96,9039.09,1.29945,0.91666,0.959,0.57825,0.46632,0.49337,0.30777,1.29357,0.9458,0.97648,0.00774596,0.00774596,0.00774596
