epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,8866.37,1.74454,1.25085,1.01689,0.62652,0.33863,0.37659,0.22637,1.78129,1.35946,1.02698,0.000420691,0.000420691,0.000420691
60,9013.64,1.73106,1.23188,1.01794,0.59098,0.35902,0.3789,0.22819,1.77464,1.32203,1.02884,0.000419323,0.000419323,0.000419323
61,9156.38,1.70586,1.23651,1.02337,0.62136,0.35989,0.38615,0.23056,1.75799,1.33524,1.02671,0.000417956,0.000417956,0.000417956
62,9305.43,1.7418,1.24675,1.01824,0.62221,0.34322,0.37893,0.23357,1.75746,1.33192,1.02804,0.000416588,0.000416588,0.000416588
63,9454.49,1.7426,1.24835,1.01245,0.62846,0.35499,0.38547,0.23118,1.7671,1.33605,1.02993,0.000415221,0.000415221,0.000415221
64,9601.74,1.75674,1.24577,1.02223,0.6638,0.34581,0.39145,0.23635,1.76818,1.35838,1.02639,0.000413854,0.000413854,0.000413854
65,9752.87,1.68721,1.20739,1.01729,0.63956,0.34898,0.38246,0.23217,1.74923,1.33159,1.01676,0.000412486,0.000412486,0.000412486
66,9902.91,1.71954,1.22369,1.01275,0.61613,0.35179,0.37954,0.22946,1.77522,1.37438,1.02429,0.000411119,0.000411119,0.000411119
67,10049.4,1.71972,1.23345,1.0076,0.63694,0.35347,0.3862,0.23673,1.74614,1.31527,1.02065,0.000409751,0.000409751,0.000409751
68,10198.8,1.71559,1.20391,1.00713,0.70026,0.35794,0.39054,0.23724,1.75232,1.30328,1.01781,0.000408384,0.000408384,0.000408384
69,10343.4,1.70164,1.22261,1.0139,0.69199,0.35554,0.38786,0.23871,1.74704,1.30237,1.02414,0.000407017,0.000407017,0.000407017
70,10486.1,1.68978,1.19936,1.01065,0.69075,0.35031,0.38441,0.23501,1.73873,1.30453,1.01662,0.000405649,0.000405649,0.000405649
71,10635.5,1.69528,1.22408,1.00954,0.7325,0.34674,0.38688,0.23826,1.73577,1.29548,1.0221,0.000404282,0.000404282,0.000404282
72,10781.6,1.68785,1.17298,1.00031,0.62863,0.3599,0.39301,0.23914,1.73265,1.28692,1.01693,0.000402914,0.000402914,0.000402914
73,10931.1,1.6773,1.17948,1.0082,0.62371,0.35573,0.39033,0.23669,1.73802,1.30173,1.01239,0.000401547,0.000401547,0.000401547
74,11081.2,1.74958,1.21493,1.00647,0.61353,0.35971,0.38747,0.23372,1.7419,1.3028,1.01419,0.00040018,0.00040018,0.00040018
75,11228.1,1.71641,1.20554,1.00539,0.64352,0.36296,0.40666,0.24649,1.73156,1.27926,1.01885,0.000398812,0.000398812,0.000398812
76,11373.5,1.66292,1.17298,1.00232,0.60983,0.36185,0.38537,0.23608,1.73203,1.2954,1.01414,0.000397445,0.000397445,0.000397445
77,11521.8,1.68788,1.19204,1.00682,0.70321,0.35679,0.39466,0.24112,1.71342,1.28988,1.0129,0.000396077,0.000396077,0.000396077
78,11671.7,1.698,1.17774,0.99994,0.71668,0.35178,0.39721,0.24629,1.71466,1.29018,1.01115,0.00039471,0.00039471,0.00039471
79,11819.5,1.66127,1.15647,0.99643,0.73546,0.36239,0.40384,0.24893,1.71569,1.26403,1.00934,0.000393343,0.000393343,0.000393343
80,11965.6,1.66639,1.15018,1.00118,0.76227,0.35268,0.40146,0.24845,1.72656,1.26472,1.01124,0.000391975,0.000391975,0.000391975
81,12115.9,1.67288,1.14511,0.99556,0.725,0.35094,0.39402,0.24048,1.73128,1.28353,1.01867,0.000390608,0.000390608,0.000390608
82,12260.7,1.66432,1.15551,1.00428,0.69669,0.36573,0.39201,0.24,1.73041,1.29021,1.01198,0.00038924,0.00038924,0.00038924
83,12414,1.70221,1.17857,0.99903,0.70671,0.36444,0.39999,0.24691,1.70619,1.25341,1.00504,0.000387873,0.000387873,0.000387873
84,12562.1,1.67067,1.15111,0.99822,0.71802,0.36706,0.40969,0.25241,1.71734,1.24197,1.01007,0.000386506,0.000386506,0.000386506
85,12708.1,1.64171,1.13358,0.99361,0.72288,0.372,0.4128,0.25599,1.7005,1.2462,1.0026,0.000385138,0.000385138,0.000385138
86,12852,1.6245,1.12215,0.99638,0.68623,0.36817,0.40965,0.25304,1.72072,1.2547,1.00435,0.000383771,0.000383771,0.000383771
87,13001.9,1.65868,1.16479,0.99997,0.74416,0.36487,0.40729,0.24969,1.72647,1.25991,1.00177,0.000382403,0.000382403,0.000382403
88,13146.6,1.64969,1.14831,0.99818,0.70858,0.37135,0.40652,0.2465,1.72843,1.27838,1.01213,0.000381036,0.000381036,0.000381036
89,13295.1,1.67069,1.13838,0.99317,0.69397,0.3758,0.40871,0.25048,1.7057,1.26224,1.00337,0.000379669,0.000379669,0.000379669
90,13441.3,1.66809,1.13545,0.9895,0.73413,0.37936,0.41477,0.25702,1.70433,1.2364,1.00617,0.000378301,0.000378301,0.000378301
91,13588.7,1.64332,1.12758,0.98908,0.69497,0.38574,0.41609,0.25639,1.70285,1.23831,1.00582,0.000376934,0.000376934,0.000376934
92,13735.1,1.68402,1.13865,0.98678,0.71437,0.38025,0.42325,0.26257,1.69144,1.22499,0.99758,0.000375566,0.000375566,0.000375566
93,13884,1.62472,1.12278,0.99369,0.71466,0.36868,0.40752,0.24975,1.70869,1.2305,1.00357,0.000374199,0.000374199,0.000374199
94,14029,1.68215,1.14809,0.98935,0.72893,0.3689,0.41447,0.25609,1.69873,1.22549,1.00005,0.000372831,0.000372831,0.000372831
95,14176.7,1.64658,1.12449,0.98262,0.71284,0.37402,0.41256,0.25645,1.69428,1.21829,0.99715,0.000371464,0.000371464,0.000371464
96,14319.4,1.6412,1.11952,0.98877,0.71864,0.3769,0.41481,0.25799,1.71415,1.23551,1.00151,0.000370097,0.000370097,0.000370097
97,14464,1.6357,1.11205,0.99068,0.72938,0.37372,0.4205,0.25781,1.70034,1.23331,0.99995,0.000368729,0.000368729,0.000368729
98,14611.6,1.65248,1.11309,0.98637,0.72046,0.38201,0.4216,0.26083,1.6971,1.24699,0.99933,0.000367362,0.000367362,0.000367362
