epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,16749.5,2.3386,0.85648,0.72637,0.86154,0.70042,0.74551,0.33091,2.11695,0.78349,0.72786,0.00732492,0.00732492,0.00732492
89,16922.9,2.31514,0.8555,0.72688,0.86233,0.70182,0.74596,0.3313,2.11365,0.77901,0.72973,0.0072695,0.0072695,0.0072695
90,17096.9,2.33518,0.85511,0.72312,0.8602,0.70039,0.74452,0.32988,2.11531,0.77777,0.72982,0.00721372,0.00721372,0.00721372
91,17270.7,2.33367,0.86072,0.72739,0.85851,0.7081,0.7487,0.33396,2.10737,0.77543,0.72894,0.00715761,0.00715761,0.00715761
92,17444.4,2.2846,0.84532,0.72825,0.85754,0.71299,0.7489,0.3316,2.1118,0.77693,0.72881,0.00710116,0.00710116,0.00710116
93,17618.1,2.31848,0.85032,0.72594,0.85527,0.70915,0.74549,0.33266,2.10479,0.77379,0.72908,0.00704439,0.00704439,0.00704439
94,17791.6,2.31185,0.85195,0.72357,0.85648,0.71124,0.74692,0.33269,2.10558,0.77309,0.72942,0.0069873,0.0069873,0.0069873
95,17965.4,2.29887,0.84576,0.72689,0.85576,0.71299,0.7487,0.33306,2.10937,0.77196,0.72991,0.00692991,0.00692991,0.00692991
96,18138.9,2.32572,0.84871,0.7219,0.85834,0.71334,0.75178,0.33466,2.10542,0.77018,0.72885,0.00687222,0.00687222,0.00687222
97,18312.9,2.3006,0.85001,0.72728,0.86371,0.7095,0.75033,0.33505,2.10198,0.76975,0.72861,0.00681424,0.00681424,0.00681424
98,18486.6,2.31045,0.851,0.72031,0.85834,0.7102,0.74841,0.33562,2.09379,0.76857,0.72824,0.00675598,0.00675598,0.00675598
99,18660.3,2.29362,0.847,0.72511,0.86301,0.7127,0.75149,0.3372,2.08833,0.76787,0.72798,0.00669746,0.00669746,0.00669746
100,18834.4,2.26352,0.82926,0.72669,0.8683,0.71858,0.75636,0.33984,2.07881,0.76328,0.72851,0.00663867,0.00663867,0.00663867
101,19008.2,2.29153,0.83809,0.72255,0.86466,0.71788,0.75626,0.33736,2.08432,0.76453,0.72804,0.00657963,0.00657963,0.00657963
102,19183.8,2.30605,0.84392,0.7221,0.87626,0.71683,0.75744,0.33834,2.08022,0.76302,0.7275,0.00652036,0.00652036,0.00652036
103,19357.4,2.29479,0.83878,0.72074,0.87267,0.71404,0.7583,0.33917,2.07924,0.76447,0.72815,0.00646085,0.00646085,0.00646085
104,19531.2,2.26872,0.83721,0.72688,0.87147,0.7126,0.75693,0.33916,2.07934,0.76555,0.72779,0.00640111,0.00640111,0.00640111
105,19705.1,2.27806,0.83819,0.72552,0.87326,0.71543,0.75587,0.33897,2.0773,0.76509,0.72743,0.00634117,0.00634117,0.00634117
106,19878.8,2.25722,0.83563,0.7281,0.86532,0.71927,0.75664,0.33875,2.07541,0.76397,0.72686,0.00628101,0.00628101,0.00628101
107,20053,2.28283,0.83513,0.72002,0.86805,0.71896,0.75746,0.33913,2.07334,0.762,0.72697,0.00622067,0.00622067,0.00622067
108,20227.2,2.26739,0.82285,0.72333,0.8708,0.72032,0.75801,0.34072,2.07011,0.76012,0.72706,0.00616014,0.00616014,0.00616014
109,20401.1,2.2639,0.82801,0.71944,0.8666,0.71823,0.75581,0.34103,2.0734,0.76082,0.72627,0.00609944,0.00609944,0.00609944
110,20574.5,2.26133,0.82805,0.72326,0.86683,0.71613,0.75389,0.34137,2.07003,0.76102,0.72685,0.00603856,0.00603856,0.00603856
111,20748.5,2.2639,0.8261,0.72219,0.87025,0.71648,0.75489,0.34065,2.07259,0.76181,0.72703,0.00597754,0.00597754,0.00597754
112,20922.1,2.27353,0.83487,0.7243,0.87328,0.71683,0.75712,0.34265,2.06765,0.75983,0.72616,0.00591636,0.00591636,0.00591636
113,21096,2.27585,0.81894,0.71688,0.86805,0.71897,0.75797,0.34176,2.06674,0.75772,0.72606,0.00585505,0.00585505,0.00585505
114,21269.5,2.24857,0.81792,0.72384,0.86972,0.71791,0.75749,0.34171,2.06516,0.75643,0.72583,0.00579362,0.00579362,0.00579362
115,21443.2,2.25804,0.82503,0.72121,0.87189,0.71753,0.75823,0.34261,2.06221,0.755,0.72625,0.00573206,0.00573206,0.00573206
116,21617.4,2.24083,0.81527,0.7192,0.87572,0.71439,0.75712,0.34337,2.06434,0.75475,0.72648,0.0056704,0.0056704,0.0056704
117,21791.1,2.25723,0.81568,0.71641,0.87623,0.71435,0.75757,0.34369,2.06126,0.75434,0.72654,0.00560864,0.00560864,0.00560864
118,21964.6,2.23961,0.82224,0.71888,0.87356,0.71644,0.75878,0.3455,2.05999,0.75232,0.72665,0.00554679,0.00554679,0.00554679
119,22138,2.2477,0.82495,0.7237,0.8742,0.7182,0.76009,0.34644,2.05974,0.75321,0.72653,0.00548486,0.00548486,0.00548486
120,22312,2.22478,0.80947,0.7188,0.87346,0.71819,0.7587,0.34624,2.06034,0.75423,0.72623,0.00542287,0.00542287,0.00542287
121,22485.9,2.25055,0.82503,0.71779,0.86724,0.72102,0.75939,0.34692,2.06182,0.75412,0.72585,0.00536081,0.00536081,0.00536081
122,22659.9,2.2185,0.80165,0.71879,0.87425,0.71855,0.76092,0.34858,2.05837,0.75266,0.7258,0.00529871,0.00529871,0.00529871
123,22833.8,2.25204,0.81618,0.71669,0.87385,0.71592,0.75931,0.34773,2.05914,0.75371,0.72549,0.00523657,0.00523657,0.00523657
124,23008,2.22826,0.80844,0.71636,0.8756,0.71613,0.76075,0.34722,2.05914,0.75316,0.7252,0.00517439,0.00517439,0.00517439
125,23182.2,2.23009,0.81953,0.72474,0.87571,0.71683,0.76125,0.34726,2.05773,0.75188,0.72502,0.0051122,0.0051122,0.0051122
126,23355.8,2.22659,0.80305,0.71642,0.87255,0.71714,0.76066,0.34805,2.05748,0.75233,0.72444,0.00505,0.00505,0.00505
127,23529.7,2.22591,0.81094,0.71523,0.8755,0.71695,0.76099,0.34759,2.05552,0.75283,0.72432,0.0049878,0.0049878,0.0049878
128,23703.6,2.21919,0.80403,0.71738,0.87449,0.71858,0.76255,0.3471,2.05438,0.75229,0.72399,0.00492561,0.00492561,0.00492561
129,23877.7,2.23792,0.80449,0.71054,0.87486,0.71858,0.76282,0.34759,2.05368,0.75298,0.72403,0.00486343,0.00486343,0.00486343
130,24051.6,2.21609,0.79879,0.71704,0.87856,0.71962,0.76392,0.34811,2.05171,0.75281,0.72398,0.00480129,0.00480129,0.00480129
131,24225.2,2.19928,0.79105,0.71962,0.87823,0.71997,0.76454,0.34828,2.05055,0.75243,0.72409,0.00473919,0.00473919,0.00473919
132,24399.4,2.18857,0.7917,0.71924,0.87726,0.71871,0.76303,0.34826,2.05013,0.75061,0.72394,0.00467713,0.00467713,0.00467713
133,24572.9,2.20663,0.79347,0.71911,0.87656,0.71906,0.76324,0.34828,2.04971,0.75061,0.72407,0.00461514,0.00461514,0.00461514
134,24746.6,2.19502,0.80378,0.7183,0.87828,0.718,0.76375,0.34782,2.04976,0.75001,0.72389,0.00455321,0.00455321,0.00455321
135,24920.4,2.20962,0.7962,0.71789,0.87865,0.718,0.76334,0.34856,2.04907,0.74801,0.7239,0.00449136,0.00449136,0.00449136
136,25094,2.19123,0.79111,0.71838,0.87881,0.71997,0.76352,0.34823,2.04909,0.74749,0.72389,0.0044296,0.0044296,0.0044296
137,25267.6,2.18802,0.79181,0.71738,0.8762,0.71997,0.76376,0.34921,2.04572,0.74729,0.72384,0.00436794,0.00436794,0.00436794
138,25441.3,2.18109,0.78647,0.71862,0.87763,0.71962,0.76456,0.34958,2.0465,0.74701,0.72381,0.00430638,0.00430638,0.00430638
139,25615.3,2.21705,0.79903,0.71347,0.87849,0.72032,0.76517,0.35006,2.04496,0.74705,0.72359,0.00424495,0.00424495,0.00424495
140,25789.2,2.17935,0.7845,0.71766,0.87786,0.71858,0.76424,0.34977,2.04455,0.74684,0.72366,0.00418364,0.00418364,0.00418364
141,25963.3,2.19387,0.78382,0.71291,0.87749,0.71858,0.76461,0.34985,2.0424,0.74594,0.72376,0.00412246,0.00412246,0.00412246
