epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,9688.61,2.34415,0.87388,0.73077,0.87223,0.69344,0.73798,0.32361,2.15076,0.78886,0.73182,0.00805925,0.00805925,0.00805925
75,9820.15,2.3392,0.87764,0.72753,0.86329,0.70118,0.73986,0.32344,2.14309,0.78894,0.73195,0.00800963,0.00800963,0.00800963
76,9950.54,2.34896,0.87174,0.72787,0.8656,0.69693,0.74145,0.32484,2.13865,0.7867,0.72978,0.00795954,0.00795954,0.00795954
77,10079.7,2.34818,0.87231,0.72708,0.85979,0.70229,0.74403,0.32583,2.14401,0.78945,0.73168,0.00790898,0.00790898,0.00790898
78,10211.8,2.3434,0.87738,0.73147,0.8607,0.70118,0.7429,0.32738,2.13224,0.78745,0.73225,0.00785798,0.00785798,0.00785798
79,10342,2.33847,0.8713,0.72846,0.85431,0.7125,0.74326,0.32725,2.13574,0.78568,0.73308,0.00780653,0.00780653,0.00780653
80,10470.9,2.34065,0.87013,0.72433,0.86692,0.70042,0.74583,0.32907,2.13151,0.78367,0.73172,0.00775465,0.00775465,0.00775465
81,10600.8,2.32003,0.86368,0.72641,0.86461,0.70042,0.74638,0.32813,2.13452,0.78564,0.73072,0.00770234,0.00770234,0.00770234
82,10731.4,2.31926,0.86451,0.72848,0.8647,0.70321,0.74607,0.33019,2.11963,0.7797,0.72916,0.00764961,0.00764961,0.00764961
83,10863.6,2.30795,0.85845,0.72674,0.86846,0.70566,0.74841,0.33147,2.12156,0.77858,0.72974,0.00759648,0.00759648,0.00759648
84,10994.1,2.3114,0.86554,0.7291,0.86706,0.70143,0.7428,0.33084,2.11897,0.77918,0.73036,0.00754293,0.00754293,0.00754293
85,11125.5,2.31127,0.86439,0.72928,0.86508,0.70744,0.7472,0.33055,2.11462,0.7784,0.72988,0.007489,0.007489,0.007489
86,11254.9,2.3072,0.85641,0.72248,0.8613,0.70903,0.75118,0.33283,2.10907,0.77473,0.72974,0.00743468,0.00743468,0.00743468
87,11388.8,2.31457,0.8656,0.7292,0.87158,0.70601,0.74978,0.33352,2.11066,0.774,0.7298,0.00737998,0.00737998,0.00737998
88,11518.7,2.3178,0.85605,0.72444,0.8753,0.71299,0.7532,0.333,2.11431,0.77565,0.73002,0.00732492,0.00732492,0.00732492
89,11647.3,2.30413,0.85465,0.72553,0.87771,0.71159,0.75431,0.33455,2.11756,0.77457,0.72929,0.0072695,0.0072695,0.0072695
90,11779.6,2.31036,0.84973,0.72234,0.87683,0.70842,0.75259,0.33375,2.11603,0.77449,0.72989,0.00721372,0.00721372,0.00721372
91,11909.1,2.31824,0.85838,0.72686,0.87134,0.71089,0.75431,0.33546,2.10699,0.77064,0.72966,0.00715761,0.00715761,0.00715761
92,12038.9,2.27137,0.84361,0.72685,0.87445,0.71159,0.75291,0.33387,2.11384,0.7713,0.73005,0.00710116,0.00710116,0.00710116
93,12170.6,2.30219,0.8486,0.72265,0.87245,0.71159,0.7535,0.33366,2.11196,0.768,0.73064,0.00704439,0.00704439,0.00704439
94,12300.7,2.2988,0.84992,0.72195,0.86936,0.71332,0.75337,0.33251,2.11405,0.76921,0.7311,0.0069873,0.0069873,0.0069873
95,12433,2.29043,0.85026,0.72586,0.8694,0.71613,0.75602,0.33237,2.11723,0.76833,0.73033,0.00692991,0.00692991,0.00692991
96,12560,2.30681,0.84149,0.72061,0.8712,0.71823,0.75522,0.33147,2.11769,0.76777,0.73008,0.00687222,0.00687222,0.00687222
97,12689.5,2.2869,0.84342,0.72601,0.87299,0.71277,0.75153,0.33105,2.11332,0.7697,0.72911,0.00681424,0.00681424,0.00681424
98,12821.3,2.30055,0.85001,0.71938,0.87102,0.71054,0.75055,0.33294,2.10605,0.76774,0.72729,0.00675598,0.00675598,0.00675598
99,12949.9,2.27433,0.84402,0.72387,0.874,0.71229,0.75453,0.33468,2.10258,0.76631,0.72788,0.00669746,0.00669746,0.00669746
